sample_id,sp_code,genus,species,date_sampled,time_sampled,region,site,colony_depth_m,colony_depth_ft,water_temp_c,lat,lon,gps,waypoint,collected_by,photo,colony_tag,colony_diameter_cm,colony_note1,colony_note2,sample_note1,sample_note2,tube_label,sample_location
EX0723,APAL,Acropora,palmata,6/27/19,NA,EX,NA,0.6096,2,NA,23.91586876,-76.28199005,NA,Waypoint 77/ Pancreas Reef,RK/AK,NA,NA,NA,Shaded?? Check video one of them was shaded,NA,NA,NA,NA,Bimini
EX0724,OFAV,Orbicella,faveolata,6/27/19,NA,EX,NA,0.9144,3,NA,23.91586876,-76.28199005,NA,Waypoint 77/ Pancreas Reef,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0725,APAL,Acropora,palmata,6/27/19,NA,EX,NA,0.6096,2,NA,23.91586876,-76.28199005,NA,Waypoint 77/ Pancreas Reef,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0726,ACER,Acropora,cervicornis,6/27/19,NA,EX,NA,0.6096,2,NA,23.91586876,-76.28199005,NA,Waypoint 77/ Pancreas Reef,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0727,ACER,Acropora,cervicornis,6/27/19,NA,EX,NA,0.6096,2,NA,23.91586876,-76.28199005,NA,Waypoint 77/ Pancreas Reef,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0728,APAL,Acropora,palmata,6/27/19,NA,EX,NA,0.6096,2,NA,23.85972977,-76.22875977,NA,Waypoint 77/ Pancreas Reef,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0729,APAL,Acropora,palmata,6/28/19,NA,EX,NA,0.9144,3,NA,23.80259705,-76.15690613,NA,Waypoint 290/Lobster B3,RK/Ashley,NA,NA,NA,Pretty stand,NA,NA,NA,NA,Bimini
EX0730,APAL,Acropora,palmata,6/28/19,NA,EX,NA,0.9144,3,NA,23.86598206,-76.23070526,NA,Waypoint 290/Lobster B3,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0731,OANN,Orbicella,annularis,6/27/19,NA,EX,NA,3.9624,13,NA,23.86288261,-76.22986603,NA,Waypoint 87,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0732,OANN,Orbicella,annularis,6/27/19,NA,EX,NA,3.6576,12,NA,23.86291504,-76.22967529,NA,Waypoint 87,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0733,OFAV,Orbicella,faveolata,6/27/19,NA,EX,NA,4.572,15,NA,23.86291504,-76.22967529,NA,Waypoint 87,RK/AK,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0734,MCAV,Montastraea,cavernosa,6/28/19,NA,EX,NA,5.4864,18,NA,23.83831978,-76.19646454,NA,Waypoint 275,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0735,SSID,Siderastrea,siderea,6/28/19,NA,EX,NA,5.4864,18,NA,23.83836746,-76.19655609,NA,Waypoint 275,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0736,OFAV,Orbicella,faveolata,6/28/19,NA,EX,NA,5.4864,18,NA,23.83857346,-76.19674683,NA,Waypoint 275,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0737,MCAV,Montastraea,cavernosa,6/28/19,NA,EX,NA,7.62,25,NA,23.83825684,-76.19651794,NA,Waypoint 275,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0738,OFAV,Orbicella,faveolata,6/28/19,NA,EX,NA,7.9248,26,NA,23.838377,-76.19649506,NA,Waypoint 275,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0739,SSID,Siderastrea,siderea,6/28/19,NA,EX,NA,8.2296,27,NA,23.83836174,-76.19638824,NA,Waypoint 275,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0740,OFAV,Orbicella,faveolata,6/28/19,NA,EX,NA,1.8288,6,NA,23.80294037,-76.15441132,NA,Waypoint 295,RK/Ashley,NA,NA,NA,Shaded wall opposite side of island towards ending waypint 239?,NA,NA,NA,NA,Bimini
EX0741,APAL,Acropora,palmata,6/28/19,NA,EX,NA,1.2192,4,NA,23.80296516,-76.15309906,NA,Waypoint 295,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0742,APAL,Acropora,palmata,6/28/19,NA,EX,NA,0.9144,3,NA,23.80093575,-76.157341,NA,Waypoint 299,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0743,MCAV,Montastraea,cavernosa,6/28/19,NA,EX,NA,10.9728,36,NA,23.80093575,-76.157341,NA,Waypoint 299,RK/Ashley,NA,NA,NA,Deep trench awesome End dive waypoint,NA,NA,NA,NA,Bimini
EX0744,OFAV,Orbicella,faveolata,6/28/19,NA,EX,NA,9.144,30,NA,23.80093575,-76.157341,NA,Waypoint 299,RK/Ashley,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0745,MCAV,Montastraea,cavernosa,6/29/19,NA,EX,NA,6.4008,21,NA,23.73637962,-76.0504303,NA,Waypoint 100,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0746,OANN,Orbicella,annularis,6/29/19,NA,EX,NA,6.4008,21,NA,23.73637962,-76.05043793,NA,Waypoint 100,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0747,DCYL,Dendogyra,cylindrus,6/29/19,NA,EX,NA,8.2296,27,NA,23.73669815,-76.04998779,NA,Waypoint 100,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0748,OFAV,Orbicella,faveolata,6/29/19,NA,EX,NA,7.9248,26,NA,23.73667908,-76.05001831,NA,Waypoint 100,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0749,APAL,Acropora,palmata,6/29/19,NA,EX,NA,1.524,5,NA,23.73938751,-76.0500946,NA,Waypoint 301,RK/Naro,NA,NA,NA,Near waypoint 100 but more central in channel,NA,NA,NA,NA,Bimini
EX0750,OANN,Orbicella,annularis,6/29/19,NA,EX,NA,3.9624,13,NA,23.71904182,-76.02364349,NA,Waypoint 102,RK/Naro,NA,NA,NA,Dead palmata/staghorn reef live staghorn inshore and outside,NA,NA,NA,NA,Bimini
EX0751,OFAV,Orbicella,faveolata,6/29/19,NA,EX,NA,3.9624,13,NA,23.71903038,-76.02360535,NA,Waypoint 102,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0752,MCAV,Montastraea,cavernosa,6/29/19,NA,EX,NA,4.2672,14,NA,23.71905136,-76.02377319,NA,Waypoint 102,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0753,SSID,Siderastrea,siderea,6/29/19,NA,EX,NA,3.9624,13,NA,23.71907616,-76.02384949,NA,Waypoint 102,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0754,OANN,Orbicella,annularis,6/29/19,NA,EX,NA,4.8768,16,NA,23.78843117,-76.1218338,NA,Waypoint 112,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0755,MCAV,Montastraea,cavernosa,6/29/19,NA,EX,NA,5.4864,18,NA,23.7883606,-76.12188721,NA,Waypoint 112,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0756,SSID,Siderastrea,siderea,6/29/19,NA,EX,NA,3.3528,11,NA,23.78833389,-76.12197113,NA,Waypoint 112,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0757,OFAV,Orbicella,faveolata,6/29/19,NA,EX,NA,4.572,15,NA,23.78812218,-76.12200165,NA,Waypoint 112,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0758,ACER,Acropora,cervicornis,6/29/19,NA,EX,NA,0.9144,3,NA,23.78995323,-76.13909912,NA,Waypoint 302/ closer to NOAA pencil,RK/Naro,NA,NA,NA,NOAA pencil site,NA,NA,NA,NA,Bimini
EX0759,APAL,Acropora,palmata,6/29/19,NA,EX,NA,1.524,5,NA,23.73931694,-76.05014038,NA,Waypoint 301,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0760,ACER,Acropora,cervicornis,6/29/19,NA,EX,NA,0.9144,3,NA,23.78995323,-76.13909912,NA,Waypoint 302/ closer to NOAA pencil,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0761,APAL,Acropora,palmata,6/29/19,NA,EX,NA,0.9144,3,NA,23.78729439,-76.13475037,NA,Waypoint 302/ closer to NOAA pencil,RK/Naro,NA,NA,NA,Near bigger tree on corner,NA,NA,NA,NA,Bimini
EX0762,APAL,Acropora,palmata,6/29/19,NA,EX,NA,0.9144,3,NA,23.78686905,-76.13452148,NA,Waypoint 302/ closer to NOAA pencil,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0763,PPOR,Porites,porites,6/29/19,NA,EX,NA,0.9144,3,NA,23.78650093,-76.13467407,NA,Waypoint 302/ closer to NOAA pencil,RK/Naro,NA,NA,NA,Closest to waypoint,NA,NA,NA,NA,Bimini
EX0764,APAL,Acropora,palmata,6/29/19,NA,EX,NA,0.9144,3,NA,23.78650093,-76.13467407,NA,Waypoint 302/ closer to NOAA pencil,RK/Naro,NA,NA,NA,NA,NA,NA,NA,NA,Bimini
EX0765,ACER,Acropora,cervicornis,6/29/19,NA,EX,NA,0.9144,3,NA,23.78542519,-76.11738586,NA,Waypoint near 114 GPS 1. Waypoint 443,RK/Naro,NA,NA,NA,First JT pic,NA,NA,NA,NA,Bimini
EX0766,ACER,Acropora,cervicornis,6/29/19,NA,EX,NA,0.9144,3,NA,23.78516388,-76.11765289,NA,Waypoint near 114 GPS 1. Waypoint 443,RK/Naro,NA,NA,NA,Second JT pic,NA,NA,NA,NA,Bimini
EX0783,APAL,Acropora,palmata,6/29/19,NA,EX,NA,1.524,5,NA,23.78767776,-76.13527679,NA,Waypoint 302/ closer to NOAA pencil,RK/Naro,NA,NA,NA,Check vid/photos for depth,NA,NA,NA,NA,Bimini
EX0800,PCLI,Pseudodiploria,clivosa,10/10/19,NA,EX,Norman's Pond Cay,0.6096,2,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,NA,NA,NA,NA,NA,Nassau
EX0801,PAST,Porites,astreoides,10/10/19,NA,EX,Norman's Pond Cay,0.9144,3,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,NA,NA,NA,NA,NA,Nassau
EX0802,APAL,Acropora,palmata,10/10/19,NA,EX,Norman's Pond Cay,0.6096,2,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,TOP,NA,EX 803,NA,NA,Nassau
EX0803,APAL,Acropora,palmata,10/10/19,NA,EX,Norman's Pond Cay,0.6096,2,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,BOTTOM,NA,EX 802,NA,NA,Nassau
EX0804,PCLI,Pseudodiploria,clivosa,10/10/19,NA,EX,Norman's Pond Cay,0.9144,3,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,NA,NA,NA,NA,NA,Nassau
EX0805,PPOR,Porites,porites,10/10/19,NA,EX,Norman's Pond Cay,1.2192,4,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,BOTTOM,NA,EX 806,NA,NA,Nassau
EX0806,PPOR,Porites,porites,10/10/19,NA,EX,Norman's Pond Cay,0.6096,2,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,TOP,NA,EX 805,NA,NA,Nassau
EX0807,SSID,Siderastrea,siderea,10/10/19,NA,EX,Norman's Pond Cay,0.9144,3,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,NA,NA,NA,NA,NA,Nassau
EX0808,PSTR,Pseudodiploria,strigosa,10/10/19,NA,EX,Norman's Pond Cay,0.9144,3,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,NA,NA,NA,NA,NA,Nassau
EX0810,DLAB,Diploria,labyrinthiformis,10/10/19,NA,EX,Norman's Pond Cay,0.9144,3,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,NA,NA,NA,NA,NA,Nassau
EX0811,PPOR,Porites,porites,10/10/19,NA,EX,Norman's Pond Cay,0.3048,1,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,TOP,NA,EX 812,NA,NA,Nassau
EX0812,PPOR,Porites,porites,10/10/19,NA,EX,Norman's Pond Cay,0.3048,1,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,BOTTOM,NA,EX 811,NA,NA,Nassau
EX0813,PAST,Porites,astreoides,10/10/19,NA,EX,Norman's Pond Cay,0.9144,3,NA,23.78973007,-76.13807678,NA,NA,RK,Cunning Canon,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0905,OFAV,Orbicella,faveolata,10/9/19,NA,EX,RAINBOW GARDEN,3.9624,13,NA,23.79644203,-76.14626312,NA,NA,RK,CUNNING,NA,NA,BOTTOM,NA,904,NA,NA,Nassau
LSI0500,DLAB,Diploria,labyrinthiformis,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0501,PSTR,Pseudodiploria,strigosa,10/9/19,NA,EX,Mid-Perry Reef,12.192,40,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0502,PAST,Porites,astreoides,10/9/19,NA,EX,Mid-Perry Reef,12.4968,41,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0503,MCAV,Montastraea,cavernosa,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0504,MCAV,Montastraea,cavernosa,10/9/19,NA,EX,Mid-Perry Reef,10.668,35,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0505,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI506,NA,506,NA,NA,Nassau
LSI0506,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,BOTTOM-LSI505,NA,505,NA,NA,Nassau
LSI0507,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.4112,44,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI508,NA,508,NA,NA,Nassau
LSI0508,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.4112,44,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,BOTTOM-LSI507,NA,507,NA,NA,Nassau
LSI0509,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI510,NA,510,NA,NA,Nassau
LSI0510,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,BOTTOM-LSI509,NA,509,NA,NA,Nassau
LSI0511,CNAT,Colpophyllia,natans,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0512,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.8872,39,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI513,NA,513,NA,NA,Nassau
LSI0513,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.8872,39,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,BOTTOM-LSI512,NA,512,NA,NA,Nassau
LSI0514,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.2776,37,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI515,NA,515,NA,NA,Nassau
LSI0515,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.2776,37,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,BOTTOM-LSI514,NA,514,NA,NA,Nassau
LSI0516,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI517,NA,517,NA,NA,Nassau
LSI0517,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,BOTTOM-LSI516,NA,516,NA,NA,Nassau
LSI0518,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI519,NA,519,NA,NA,Nassau
LSI0519,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,BOTTOM-LSI518,NA,518,NA,NA,Nassau
LSI0520,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,11.2776,37,NA,23.77599335,-76.09380341,3,61,OW,Williamson,NA,NA,TOP-LSI581,NA,581,NA,NA,Nassau
LSI0521,CNAT,Colpophyllia,natans,10/9/19,NA,EX,Mid-Perry Reef,11.2776,37,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0522,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,TOP- PAIRED WITH LSI 523,NA,523,NA,NA,Nassau
LSI0523,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,BOTTOM-PAIRED WITH LSI 522,NA,522,NA,NA,Nassau
LSI0524,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,TOP- PAIRED WITH LSI 525,NA,525,NA,NA,Nassau
LSI0525,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,BOTTOM-PAIRED WITH LSI 524,NA,524,NA,NA,Nassau
LSI0526,DLAB,Diploria,labyrinthiformis,10/9/19,NA,EX,Mid-Perry Reef,12.192,40,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0527,PAST,Porites,astreoides,10/9/19,NA,EX,Mid-Perry Reef,11.8872,39,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0528,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,TOP- PAIRED WITH LSI 529,NA,529,NA,NA,Nassau
LSI0529,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,BOTTOM-PAIRED WITH LSI 528,NA,528,NA,NA,Nassau
LSI0530,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,10.0584,33,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,TOP- PAIRED WITH LSI 531,Sample gone,NA,NA,NA,Nassau
LSI0531,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,10.0584,33,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,BOTTOM-PAIRED WITH LSI 530,NA,530,NA,NA,Nassau
LSI0532,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,10.0584,33,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,TOP- PAIRED WITH LSI 533,NA,533,NA,NA,Nassau
LSI0533,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,10.0584,33,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,BOTTOM-PAIRED WITH LSI 532,NA,532,NA,NA,Nassau
LSI0534,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,9.7536,32,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,TOP- PAIRED WITH LSI 535,NA,535,NA,NA,Nassau
LSI0535,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,9.7536,32,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,BOTTOM-PAIRED WITH LSI 534,NA,534,NA,NA,Nassau
LSI0536,PCOL,Porites,colonensis,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0537,CNAT,Colpophyllia,natans,10/9/19,NA,EX,Mid-Perry Reef,12.192,40,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0538,PPOR,Porites,porites,10/9/19,NA,EX,Mid-Perry Reef,12.192,40,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0539,DLAB,Diploria,labyrinthiformis,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0540,PCOL,Porites,colonensis,10/9/19,NA,EX,Mid-Perry Reef,11.5824,38,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0541,DLAB,Diploria,labyrinthiformis,10/9/19,NA,EX,Mid-Perry Reef,14.0208,46,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0542,MCAV,Montastraea,cavernosa,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0543,MCAV,Montastraea,cavernosa,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0544,SSID,Siderastrea,siderea,10/9/19,NA,EX,Mid-Perry Reef,13.4112,44,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0545,SSID,Siderastrea,siderea,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0546,MALC,Millepora,alcicornis,10/9/19,NA,EX,Mid-Perry Reef,13.4112,44,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0547,CNAT,Colpophyllia,natans,10/9/19,NA,EX,Mid-Perry Reef,13.4112,44,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0548,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,TOP - PAIRED WITH LSI549,NA,549,NA,NA,Nassau
LSI0549,OFRA,Orbicella,franksi,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,BOTTOM - PAIRED WITH LSI548,NA,548,NA,NA,Nassau
LSI0550,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,14.0208,46,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,TOP - PAIRED WITH LSI551,NA,551,NA,NA,Nassau
LSI0551,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,17.0688,56,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,BOTTOM - PAIRED WITH LSI550,NA,550,NA,NA,Nassau
LSI0552,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,TOP - PAIRED WITH LSI553,PALE,553,NA,NA,Nassau
LSI0553,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,13.716,45,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,BOTTOM - PAIRED WITH LSI552,NA,552,NA,NA,Nassau
LSI0554,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.8872,39,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,TOP - PAIRED WITH LSI555,NA,555,NA,NA,Nassau
LSI0555,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,11.8872,39,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,BOTTOM - PAIRED WITH LSI554,NA,554,NA,NA,Nassau
LSI0556,PPOR,Porites,porites,10/9/19,NA,EX,Mid-Perry Reef,13.1064,43,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,NA,NA,NA,NA,NA,Nassau
LSI0557,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,12.4968,41,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,TOP - PAIRED WITH LSI558,NA,558,NA,NA,Nassau
LSI0558,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,12.4968,41,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,BOTTOM,NA,557,NA,NA,Nassau
LSI0559,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,12.4968,41,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,TOP - PAIRED WITH LSI560,NA,560,NA,NA,Nassau
LSI0560,OFAV,Orbicella,faveolata,10/9/19,NA,EX,Mid-Perry Reef,12.4968,41,NA,23.77599335,-76.09380341,3,61,NH,Hurtado,NA,NA,BOTTOM - PAIRED WITH LSI559,NA,559,NA,NA,Nassau
LSI0561,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,10.668,35,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,TOP- PAIRED WITH LSI 562,NA,562,NA,NA,Nassau
LSI0562,OANN,Orbicella,annularis,10/9/19,NA,EX,Mid-Perry Reef,10.668,35,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,BOTTOM-PAIRED WITH LSI 561,NA,561,NA,NA,Nassau
LSI0563,SSID,Siderastrea,siderea,10/9/19,NA,EX,Mid-Perry Reef,10.9728,36,NA,23.77599335,-76.09380341,3,61,RK,Amanda,NA,NA,NA,NA,NA,NA,NA,Nassau
